Date,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Year,Quarter,Month,Week,Day,Weekday,Total_Sales
2011-11-24 00:00:00,578480,22197,POPCORN HOLDER,100,2011-11-24 12:48:00,0.72,15502.0,United Kingdom,2011,4,11,47,24,3,72.0
2011-11-24 00:00:00,578488,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-24 12:53:00,2.08,12784.0,Portugal,2011,4,11,47,24,3,20.8
2011-11-24 00:00:00,578510,23084,RABBIT NIGHT LIGHT,7,2011-11-24 13:25:00,2.08,14056.0,United Kingdom,2011,4,11,47,24,3,14.56
2011-11-24 00:00:00,578512,23084,RABBIT NIGHT LIGHT,6,2011-11-24 13:28:00,2.08,15187.0,United Kingdom,2011,4,11,47,24,3,12.48
2011-11-24 00:00:00,578513,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-24 13:32:00,2.08,16609.0,United Kingdom,2011,4,11,47,24,3,41.6
2011-11-24 00:00:00,578516,22197,POPCORN HOLDER,20,2011-11-24 13:53:00,0.85,14591.0,United Kingdom,2011,4,11,47,24,3,17.0
2011-11-24 00:00:00,578517,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-24 13:53:00,2.08,16523.0,United Kingdom,2011,4,11,47,24,3,41.6
2011-11-24 00:00:00,578519,22197,POPCORN HOLDER,6,2011-11-24 13:56:00,0.85,14591.0,United Kingdom,2011,4,11,47,24,3,5.1
2011-11-24 00:00:00,578520,23084,RABBIT NIGHT LIGHT,1,2011-11-24 13:57:00,2.08,14591.0,United Kingdom,2011,4,11,47,24,3,2.08
2011-11-24 00:00:00,578521,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-24 14:06:00,2.08,17812.0,United Kingdom,2011,4,11,47,24,3,2.08
2011-11-24 00:00:00,578526,23084,RABBIT NIGHT LIGHT,6,2011-11-24 14:22:00,2.08,13995.0,United Kingdom,2011,4,11,47,24,3,12.48
2011-11-24 00:00:00,578532,23084,RABBIT NIGHT LIGHT,6,2011-11-24 14:40:00,2.08,18130.0,United Kingdom,2011,4,11,47,24,3,12.48
2011-11-24 00:00:00,578541,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-24 15:01:00,2.08,14277.0,France,2011,4,11,47,24,3,8.32
2011-11-24 00:00:00,578541,23084,RABBIT NIGHT LIGHT,6,2011-11-24 15:01:00,2.08,14277.0,France,2011,4,11,47,24,3,12.48
2011-11-24 00:00:00,578667,23084,RABBIT NIGHT LIGHT,15,2011-11-24 17:10:00,2.08,15514.0,United Kingdom,2011,4,11,47,24,3,31.200000000000003
2011-11-24 00:00:00,578675,23084,RABBIT NIGHT LIGHT,6,2011-11-24 18:13:00,2.08,14756.0,United Kingdom,2011,4,11,47,24,3,12.48
2011-11-24 00:00:00,578677,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-24 19:30:00,2.08,15750.0,United Kingdom,2011,4,11,47,24,3,8.32
2011-11-24 00:00:00,578677,23084,RABBIT NIGHT LIGHT,6,2011-11-24 19:30:00,2.08,15750.0,United Kingdom,2011,4,11,47,24,3,12.48
2011-11-24 00:00:00,578678,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-24 19:59:00,2.08,17841.0,United Kingdom,2011,4,11,47,24,3,2.08
2011-11-25 00:00:00,578680,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-25 08:23:00,2.08,16458.0,United Kingdom,2011,4,11,47,25,4,20.8
2011-11-25 00:00:00,578685,22197,POPCORN HOLDER,48,2011-11-25 09:07:00,0.85,16779.0,United Kingdom,2011,4,11,47,25,4,40.8
2011-11-25 00:00:00,578689,23084,RABBIT NIGHT LIGHT,120,2011-11-25 09:31:00,1.79,15793.0,United Kingdom,2011,4,11,47,25,4,214.8
2011-11-25 00:00:00,578694,23084,RABBIT NIGHT LIGHT,96,2011-11-25 09:40:00,1.79,13199.0,United Kingdom,2011,4,11,47,25,4,171.84
2011-11-25 00:00:00,578696,23084,RABBIT NIGHT LIGHT,18,2011-11-25 10:02:00,2.08,13985.0,United Kingdom,2011,4,11,47,25,4,37.44
2011-11-25 00:00:00,578696,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-25 10:02:00,2.08,13985.0,United Kingdom,2011,4,11,47,25,4,20.8
2011-11-25 00:00:00,578698,23084,RABBIT NIGHT LIGHT,6,2011-11-25 10:20:00,2.08,12620.0,France,2011,4,11,47,25,4,12.48
2011-11-25 00:00:00,578702,23084,RABBIT NIGHT LIGHT,12,2011-11-25 10:58:00,2.08,15382.0,United Kingdom,2011,4,11,47,25,4,24.96
2011-11-25 00:00:00,578702,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-25 10:58:00,2.08,15382.0,United Kingdom,2011,4,11,47,25,4,41.6
2011-11-25 00:00:00,578702,22197,POPCORN HOLDER,48,2011-11-25 10:58:00,0.85,15382.0,United Kingdom,2011,4,11,47,25,4,40.8
2011-11-25 00:00:00,578705,23084,RABBIT NIGHT LIGHT,2,2011-11-25 11:12:00,2.08,12531.0,Germany,2011,4,11,47,25,4,4.16
2011-11-25 00:00:00,578719,23084,RABBIT NIGHT LIGHT,2,2011-11-25 11:25:00,2.08,17348.0,United Kingdom,2011,4,11,47,25,4,4.16
2011-11-25 00:00:00,578736,23084,RABBIT NIGHT LIGHT,120,2011-11-25 11:33:00,1.79,12681.0,France,2011,4,11,47,25,4,214.8
2011-11-25 00:00:00,578757,23084,RABBIT NIGHT LIGHT,1,2011-11-25 11:41:00,2.08,12748.0,United Kingdom,2011,4,11,47,25,4,2.08
2011-11-25 00:00:00,578757,23084,RABBIT NIGHT LIGHT,1,2011-11-25 11:41:00,2.08,12748.0,United Kingdom,2011,4,11,47,25,4,2.08
2011-11-25 00:00:00,578781,22197,POPCORN HOLDER,1,2011-11-25 11:54:00,0.85,15872.0,United Kingdom,2011,4,11,47,25,4,0.85
2011-11-25 00:00:00,578789,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-25 12:17:00,2.08,16161.0,United Kingdom,2011,4,11,47,25,4,20.8
2011-11-25 00:00:00,578805,22197,POPCORN HOLDER,100,2011-11-25 12:57:00,0.72,16401.0,United Kingdom,2011,4,11,47,25,4,72.0
2011-11-25 00:00:00,578807,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-25 13:10:00,2.08,17491.0,United Kingdom,2011,4,11,47,25,4,41.6
2011-11-25 00:00:00,578814,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-25 13:40:00,2.08,12748.0,United Kingdom,2011,4,11,47,25,4,2.08
2011-11-25 00:00:00,578814,22197,POPCORN HOLDER,4,2011-11-25 13:40:00,0.85,12748.0,United Kingdom,2011,4,11,47,25,4,3.4
2011-11-25 00:00:00,578820,23084,RABBIT NIGHT LIGHT,48,2011-11-25 13:58:00,1.79,12912.0,United Kingdom,2011,4,11,47,25,4,85.92
2011-11-25 00:00:00,578834,22197,POPCORN HOLDER,6,2011-11-25 15:32:00,0.85,18109.0,United Kingdom,2011,4,11,47,25,4,5.1
2011-11-25 00:00:00,578835,23084,RABBIT NIGHT LIGHT,48,2011-11-25 15:44:00,1.79,12682.0,France,2011,4,11,47,25,4,85.92
2011-11-25 00:00:00,578846,22197,POPCORN HOLDER,20,2011-11-25 17:27:00,0.85,17757.0,United Kingdom,2011,4,11,47,25,4,17.0
2011-11-27 00:00:00,578850,22197,POPCORN HOLDER,15,2011-11-27 10:47:00,0.85,13571.0,United Kingdom,2011,4,11,47,27,6,12.75
2011-11-27 00:00:00,578853,23084,RABBIT NIGHT LIGHT,6,2011-11-27 11:15:00,2.08,17864.0,United Kingdom,2011,4,11,47,27,6,12.48
2011-11-27 00:00:00,578856,23084,RABBIT NIGHT LIGHT,48,2011-11-27 11:18:00,1.79,17769.0,United Kingdom,2011,4,11,47,27,6,85.92
2011-11-27 00:00:00,578857,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-27 11:18:00,2.08,14859.0,United Kingdom,2011,4,11,47,27,6,20.8
2011-11-27 00:00:00,578858,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-27 11:22:00,2.08,18145.0,United Kingdom,2011,4,11,47,27,6,20.8
2011-11-27 00:00:00,578921,23084,RABBIT NIGHT LIGHT,1,2011-11-27 11:57:00,2.08,13596.0,United Kingdom,2011,4,11,47,27,6,2.08
2011-11-27 00:00:00,578921,23084,RABBIT NIGHT LIGHT,1,2011-11-27 11:57:00,2.08,13596.0,United Kingdom,2011,4,11,47,27,6,2.08
2011-11-27 00:00:00,578922,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-27 12:00:00,2.08,17236.0,United Kingdom,2011,4,11,47,27,6,8.32
2011-11-27 00:00:00,578922,23582,VINTAGE DOILY JUMBO BAG RED ,3,2011-11-27 12:00:00,2.08,17236.0,United Kingdom,2011,4,11,47,27,6,6.24
2011-11-27 00:00:00,578928,22197,POPCORN HOLDER,2,2011-11-27 12:29:00,0.85,15443.0,United Kingdom,2011,4,11,47,27,6,1.7
2011-11-27 00:00:00,578928,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-27 12:29:00,2.08,15443.0,United Kingdom,2011,4,11,47,27,6,4.16
2011-11-27 00:00:00,578931,23582,VINTAGE DOILY JUMBO BAG RED ,6,2011-11-27 12:40:00,2.08,16942.0,United Kingdom,2011,4,11,47,27,6,12.48
2011-11-27 00:00:00,578931,22197,POPCORN HOLDER,1,2011-11-27 12:40:00,0.85,16942.0,United Kingdom,2011,4,11,47,27,6,0.85
2011-11-27 00:00:00,578935,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-27 12:52:00,2.08,15351.0,United Kingdom,2011,4,11,47,27,6,2.08
2011-11-27 00:00:00,578935,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-27 12:52:00,2.08,15351.0,United Kingdom,2011,4,11,47,27,6,2.08
2011-11-27 00:00:00,578935,23084,RABBIT NIGHT LIGHT,7,2011-11-27 12:52:00,2.08,15351.0,United Kingdom,2011,4,11,47,27,6,14.56
2011-11-27 00:00:00,578935,22197,POPCORN HOLDER,2,2011-11-27 12:52:00,0.85,15351.0,United Kingdom,2011,4,11,47,27,6,1.7
2011-11-27 00:00:00,578942,23084,RABBIT NIGHT LIGHT,4,2011-11-27 13:29:00,2.08,17288.0,United Kingdom,2011,4,11,47,27,6,8.32
2011-11-27 00:00:00,578943,23084,RABBIT NIGHT LIGHT,10,2011-11-27 13:35:00,2.08,15009.0,United Kingdom,2011,4,11,47,27,6,20.8
2011-11-27 00:00:00,578943,22197,POPCORN HOLDER,6,2011-11-27 13:35:00,0.85,15009.0,United Kingdom,2011,4,11,47,27,6,5.1
2011-11-27 00:00:00,578948,23084,RABBIT NIGHT LIGHT,6,2011-11-27 14:25:00,2.08,17411.0,United Kingdom,2011,4,11,47,27,6,12.48
2011-11-27 00:00:00,578950,23084,RABBIT NIGHT LIGHT,1,2011-11-27 14:40:00,2.08,17885.0,United Kingdom,2011,4,11,47,27,6,2.08
2011-11-27 00:00:00,578950,23084,RABBIT NIGHT LIGHT,1,2011-11-27 14:40:00,2.08,17885.0,United Kingdom,2011,4,11,47,27,6,2.08
2011-11-27 00:00:00,578951,23084,RABBIT NIGHT LIGHT,192,2011-11-27 14:40:00,1.79,15514.0,United Kingdom,2011,4,11,47,27,6,343.68
2011-11-27 00:00:00,578977,23084,RABBIT NIGHT LIGHT,6,2011-11-27 15:18:00,2.08,17231.0,United Kingdom,2011,4,11,47,27,6,12.48
2011-11-27 00:00:00,578993,23084,RABBIT NIGHT LIGHT,4,2011-11-27 15:38:00,2.08,15987.0,United Kingdom,2011,4,11,47,27,6,8.32
2011-11-27 00:00:00,578995,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-27 15:59:00,2.08,15861.0,United Kingdom,2011,4,11,47,27,6,8.32
2011-11-27 00:00:00,578995,23084,RABBIT NIGHT LIGHT,6,2011-11-27 15:59:00,2.08,15861.0,United Kingdom,2011,4,11,47,27,6,12.48
2011-11-27 00:00:00,578995,22197,POPCORN HOLDER,18,2011-11-27 15:59:00,0.85,15861.0,United Kingdom,2011,4,11,47,27,6,15.299999999999999
2011-11-28 00:00:00,579006,23084,RABBIT NIGHT LIGHT,72,2011-11-28 09:08:00,1.79,17924.0,United Kingdom,2011,4,11,48,28,0,128.88
2011-11-28 00:00:00,579015,23084,RABBIT NIGHT LIGHT,24,2011-11-28 09:54:00,1.79,12906.0,United Kingdom,2011,4,11,48,28,0,42.96
2011-11-28 00:00:00,579093,23084,RABBIT NIGHT LIGHT,12,2011-11-28 10:54:00,2.08,13081.0,United Kingdom,2011,4,11,48,28,0,24.96
2011-11-28 00:00:00,579097,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-28 11:11:00,2.08,13758.0,United Kingdom,2011,4,11,48,28,0,41.6
2011-11-28 00:00:00,579098,22197,POPCORN HOLDER,1,2011-11-28 11:18:00,0.85,14606.0,United Kingdom,2011,4,11,48,28,0,0.85
2011-11-28 00:00:00,579102,22197,POPCORN HOLDER,12,2011-11-28 11:33:00,0.85,14911.0,EIRE,2011,4,11,48,28,0,10.2
2011-11-28 00:00:00,579106,23084,RABBIT NIGHT LIGHT,24,2011-11-28 11:42:00,1.79,16705.0,United Kingdom,2011,4,11,48,28,0,42.96
2011-11-28 00:00:00,579116,23084,RABBIT NIGHT LIGHT,22,2011-11-28 11:54:00,2.08,17346.0,United Kingdom,2011,4,11,48,28,0,45.760000000000005
2011-11-28 00:00:00,579116,22197,POPCORN HOLDER,24,2011-11-28 11:54:00,0.85,17346.0,United Kingdom,2011,4,11,48,28,0,20.4
2011-11-28 00:00:00,579121,23084,RABBIT NIGHT LIGHT,12,2011-11-28 12:01:00,2.08,17299.0,United Kingdom,2011,4,11,48,28,0,24.96
2011-11-28 00:00:00,579124,22197,POPCORN HOLDER,4,2011-11-28 12:14:00,0.85,15721.0,United Kingdom,2011,4,11,48,28,0,3.4
2011-11-28 00:00:00,579131,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-28 12:33:00,2.08,12839.0,United Kingdom,2011,4,11,48,28,0,20.8
2011-11-28 00:00:00,579131,22197,POPCORN HOLDER,48,2011-11-28 12:33:00,0.85,12839.0,United Kingdom,2011,4,11,48,28,0,40.8
2011-11-28 00:00:00,579135,22197,POPCORN HOLDER,20,2011-11-28 12:44:00,0.85,18096.0,United Kingdom,2011,4,11,48,28,0,17.0
2011-11-28 00:00:00,579141,23084,RABBIT NIGHT LIGHT,1,2011-11-28 13:06:00,2.08,17019.0,United Kingdom,2011,4,11,48,28,0,2.08
2011-11-28 00:00:00,579141,22197,POPCORN HOLDER,3,2011-11-28 13:06:00,0.85,17019.0,United Kingdom,2011,4,11,48,28,0,2.55
2011-11-28 00:00:00,579141,23084,RABBIT NIGHT LIGHT,7,2011-11-28 13:06:00,2.08,17019.0,United Kingdom,2011,4,11,48,28,0,14.56
2011-11-28 00:00:00,579142,22197,POPCORN HOLDER,14,2011-11-28 13:06:00,0.85,16744.0,United Kingdom,2011,4,11,48,28,0,11.9
2011-11-28 00:00:00,579142,23084,RABBIT NIGHT LIGHT,7,2011-11-28 13:06:00,2.08,16744.0,United Kingdom,2011,4,11,48,28,0,14.56
2011-11-28 00:00:00,579144,23084,RABBIT NIGHT LIGHT,24,2011-11-28 13:11:00,1.79,13269.0,United Kingdom,2011,4,11,48,28,0,42.96
2011-11-28 00:00:00,579145,22197,POPCORN HOLDER,4,2011-11-28 13:13:00,0.85,14597.0,United Kingdom,2011,4,11,48,28,0,3.4
2011-11-28 00:00:00,579145,22197,POPCORN HOLDER,4,2011-11-28 13:13:00,0.85,14597.0,United Kingdom,2011,4,11,48,28,0,3.4
2011-11-28 00:00:00,579154,23084,RABBIT NIGHT LIGHT,12,2011-11-28 13:27:00,2.08,17218.0,United Kingdom,2011,4,11,48,28,0,24.96
2011-11-28 00:00:00,579161,22197,POPCORN HOLDER,5,2011-11-28 13:56:00,0.85,17379.0,United Kingdom,2011,4,11,48,28,0,4.25
2011-11-28 00:00:00,579166,23084,RABBIT NIGHT LIGHT,6,2011-11-28 14:02:00,2.08,14290.0,United Kingdom,2011,4,11,48,28,0,12.48
2011-11-28 00:00:00,579170,23084,RABBIT NIGHT LIGHT,1,2011-11-28 14:26:00,2.08,17811.0,United Kingdom,2011,4,11,48,28,0,2.08
2011-11-28 00:00:00,579171,23084,RABBIT NIGHT LIGHT,1,2011-11-28 14:30:00,2.08,13030.0,United Kingdom,2011,4,11,48,28,0,2.08
2011-11-28 00:00:00,579171,22197,POPCORN HOLDER,3,2011-11-28 14:30:00,0.85,13030.0,United Kingdom,2011,4,11,48,28,0,2.55
2011-11-28 00:00:00,579171,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-28 14:30:00,2.08,13030.0,United Kingdom,2011,4,11,48,28,0,2.08
2011-11-28 00:00:00,579171,22197,POPCORN HOLDER,12,2011-11-28 14:30:00,0.85,13030.0,United Kingdom,2011,4,11,48,28,0,10.2
2011-11-28 00:00:00,579171,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-28 14:30:00,2.08,13030.0,United Kingdom,2011,4,11,48,28,0,2.08
2011-11-28 00:00:00,579176,23084,RABBIT NIGHT LIGHT,24,2011-11-28 14:44:00,1.79,13950.0,United Kingdom,2011,4,11,48,28,0,42.96
2011-11-28 00:00:00,579179,23084,RABBIT NIGHT LIGHT,12,2011-11-28 15:02:00,2.08,17237.0,United Kingdom,2011,4,11,48,28,0,24.96
2011-11-28 00:00:00,579182,22197,POPCORN HOLDER,24,2011-11-28 15:15:00,0.85,15601.0,United Kingdom,2011,4,11,48,28,0,20.4
2011-11-28 00:00:00,579188,23084,RABBIT NIGHT LIGHT,18,2011-11-28 15:34:00,2.08,12748.0,United Kingdom,2011,4,11,48,28,0,37.44
2011-11-28 00:00:00,579194,23084,RABBIT NIGHT LIGHT,12,2011-11-28 15:50:00,2.08,15804.0,United Kingdom,2011,4,11,48,28,0,24.96
2011-11-28 00:00:00,579196,22197,POPCORN HOLDER,53,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,2011,4,11,48,28,0,86.39
2011-11-28 00:00:00,579196,23084,RABBIT NIGHT LIGHT,49,2011-11-28 15:54:00,4.13,14096.0,United Kingdom,2011,4,11,48,28,0,202.37
2011-11-28 00:00:00,579255,23084,RABBIT NIGHT LIGHT,8,2011-11-28 17:09:00,2.08,14901.0,United Kingdom,2011,4,11,48,28,0,16.64
2011-11-29 00:00:00,579261,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-29 09:10:00,2.08,13429.0,United Kingdom,2011,4,11,48,29,1,20.8
2011-11-29 00:00:00,579265,23084,RABBIT NIGHT LIGHT,24,2011-11-29 09:15:00,1.79,13599.0,United Kingdom,2011,4,11,48,29,1,42.96
2011-11-29 00:00:00,579267,22197,POPCORN HOLDER,100,2011-11-29 09:42:00,0.72,14961.0,United Kingdom,2011,4,11,48,29,1,72.0
2011-11-29 00:00:00,579279,23084,RABBIT NIGHT LIGHT,48,2011-11-29 10:23:00,1.79,15298.0,United Kingdom,2011,4,11,48,29,1,85.92
2011-11-29 00:00:00,579286,23084,RABBIT NIGHT LIGHT,2,2011-11-29 10:57:00,2.08,17772.0,United Kingdom,2011,4,11,48,29,1,4.16
2011-11-29 00:00:00,579301,22197,POPCORN HOLDER,15,2011-11-29 11:32:00,0.85,18118.0,United Kingdom,2011,4,11,48,29,1,12.75
2011-11-29 00:00:00,579345,23084,RABBIT NIGHT LIGHT,24,2011-11-29 11:46:00,1.79,12727.0,France,2011,4,11,48,29,1,42.96
2011-11-29 00:00:00,579350,23582,VINTAGE DOILY JUMBO BAG RED ,30,2011-11-29 11:48:00,2.08,15218.0,United Kingdom,2011,4,11,48,29,1,62.400000000000006
2011-11-29 00:00:00,579365,23084,RABBIT NIGHT LIGHT,6,2011-11-29 11:54:00,2.08,14173.0,United Kingdom,2011,4,11,48,29,1,12.48
2011-11-29 00:00:00,579393,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-29 12:07:00,2.08,12627.0,Germany,2011,4,11,48,29,1,20.8
2011-11-29 00:00:00,579401,23084,RABBIT NIGHT LIGHT,30,2011-11-29 12:12:00,1.79,14550.0,United Kingdom,2011,4,11,48,29,1,53.7
2011-11-29 00:00:00,579403,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-29 12:15:00,2.08,14503.0,United Kingdom,2011,4,11,48,29,1,41.6
2011-11-29 00:00:00,579408,22197,POPCORN HOLDER,5,2011-11-29 12:34:00,0.85,14701.0,United Kingdom,2011,4,11,48,29,1,4.25
2011-11-29 00:00:00,579412,23084,RABBIT NIGHT LIGHT,6,2011-11-29 12:47:00,2.08,14125.0,United Kingdom,2011,4,11,48,29,1,12.48
2011-11-29 00:00:00,579416,23084,RABBIT NIGHT LIGHT,72,2011-11-29 13:00:00,1.79,12471.0,Germany,2011,4,11,48,29,1,128.88
2011-11-29 00:00:00,579427,23084,RABBIT NIGHT LIGHT,4,2011-11-29 13:04:00,2.08,16479.0,United Kingdom,2011,4,11,48,29,1,8.32
2011-11-29 00:00:00,579430,22197,POPCORN HOLDER,8,2011-11-29 13:06:00,0.85,12748.0,United Kingdom,2011,4,11,48,29,1,6.8
2011-11-29 00:00:00,579430,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-29 13:06:00,2.08,12748.0,United Kingdom,2011,4,11,48,29,1,2.08
2011-11-29 00:00:00,579433,23084,RABBIT NIGHT LIGHT,6,2011-11-29 13:15:00,2.08,17466.0,United Kingdom,2011,4,11,48,29,1,12.48
2011-11-29 00:00:00,579440,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-29 13:32:00,2.08,14388.0,United Kingdom,2011,4,11,48,29,1,20.8
2011-11-29 00:00:00,579440,23084,RABBIT NIGHT LIGHT,6,2011-11-29 13:32:00,2.08,14388.0,United Kingdom,2011,4,11,48,29,1,12.48
2011-11-29 00:00:00,579443,22197,POPCORN HOLDER,10,2011-11-29 13:40:00,0.85,16479.0,United Kingdom,2011,4,11,48,29,1,8.5
2011-11-29 00:00:00,579444,23084,RABBIT NIGHT LIGHT,24,2011-11-29 13:40:00,1.79,13999.0,United Kingdom,2011,4,11,48,29,1,42.96
2011-11-29 00:00:00,579444,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-29 13:40:00,2.08,13999.0,United Kingdom,2011,4,11,48,29,1,20.8
2011-11-29 00:00:00,579447,22197,POPCORN HOLDER,12,2011-11-29 13:46:00,0.85,14390.0,United Kingdom,2011,4,11,48,29,1,10.2
2011-11-29 00:00:00,579449,22197,POPCORN HOLDER,100,2011-11-29 13:57:00,0.72,17101.0,United Kingdom,2011,4,11,48,29,1,72.0
2011-11-29 00:00:00,579456,23084,RABBIT NIGHT LIGHT,3,2011-11-29 14:20:00,2.08,13428.0,United Kingdom,2011,4,11,48,29,1,6.24
2011-11-29 00:00:00,579456,23084,RABBIT NIGHT LIGHT,3,2011-11-29 14:20:00,2.08,13428.0,United Kingdom,2011,4,11,48,29,1,6.24
2011-11-29 00:00:00,579458,22197,POPCORN HOLDER,2,2011-11-29 14:38:00,0.85,16549.0,United Kingdom,2011,4,11,48,29,1,1.7
2011-11-29 00:00:00,579472,23084,RABBIT NIGHT LIGHT,1,2011-11-29 15:09:00,2.08,13521.0,United Kingdom,2011,4,11,48,29,1,2.08
2011-11-29 00:00:00,579472,23084,RABBIT NIGHT LIGHT,2,2011-11-29 15:09:00,2.08,13521.0,United Kingdom,2011,4,11,48,29,1,4.16
2011-11-29 00:00:00,579491,22197,POPCORN HOLDER,7,2011-11-29 15:23:00,0.85,14723.0,United Kingdom,2011,4,11,48,29,1,5.95
2011-11-29 00:00:00,579492,23084,RABBIT NIGHT LIGHT,48,2011-11-29 15:23:00,1.79,12670.0,France,2011,4,11,48,29,1,85.92
2011-11-29 00:00:00,579498,23084,RABBIT NIGHT LIGHT,2040,2011-11-29 15:52:00,1.79,12798.0,Japan,2011,4,11,48,29,1,3651.6
2011-11-29 00:00:00,579503,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-29 16:23:00,2.08,17097.0,Spain,2011,4,11,48,29,1,2.08
2011-11-29 00:00:00,579505,22197,POPCORN HOLDER,300,2011-11-29 16:31:00,0.72,13078.0,United Kingdom,2011,4,11,48,29,1,216.0
2011-11-29 00:00:00,579505,23084,RABBIT NIGHT LIGHT,48,2011-11-29 16:31:00,1.79,13078.0,United Kingdom,2011,4,11,48,29,1,85.92
2011-11-29 00:00:00,579510,23084,RABBIT NIGHT LIGHT,24,2011-11-29 16:44:00,1.79,14554.0,United Kingdom,2011,4,11,48,29,1,42.96
2011-11-29 00:00:00,579510,22197,POPCORN HOLDER,100,2011-11-29 16:44:00,0.72,14554.0,United Kingdom,2011,4,11,48,29,1,72.0
2011-11-29 00:00:00,579514,23084,RABBIT NIGHT LIGHT,12,2011-11-29 17:12:00,2.08,16688.0,United Kingdom,2011,4,11,48,29,1,24.96
2011-11-29 00:00:00,579515,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-29 17:23:00,2.08,14191.0,United Kingdom,2011,4,11,48,29,1,20.8
2011-11-29 00:00:00,579516,22197,POPCORN HOLDER,5,2011-11-29 17:52:00,0.85,17841.0,United Kingdom,2011,4,11,48,29,1,4.25
2011-11-29 00:00:00,579518,22197,POPCORN HOLDER,4,2011-11-29 18:05:00,0.85,12748.0,United Kingdom,2011,4,11,48,29,1,3.4
2011-11-29 00:00:00,579520,23084,RABBIT NIGHT LIGHT,3,2011-11-29 18:14:00,2.08,12748.0,United Kingdom,2011,4,11,48,29,1,6.24
2011-11-30 00:00:00,579529,23084,RABBIT NIGHT LIGHT,24,2011-11-30 08:50:00,1.79,12488.0,France,2011,4,11,48,30,2,42.96
2011-11-30 00:00:00,579531,22197,POPCORN HOLDER,100,2011-11-30 09:18:00,0.72,17017.0,United Kingdom,2011,4,11,48,30,2,72.0
2011-11-30 00:00:00,579531,23084,RABBIT NIGHT LIGHT,48,2011-11-30 09:18:00,1.79,17017.0,United Kingdom,2011,4,11,48,30,2,85.92
2011-11-30 00:00:00,579535,23084,RABBIT NIGHT LIGHT,24,2011-11-30 09:50:00,1.79,15414.0,United Kingdom,2011,4,11,48,30,2,42.96
2011-11-30 00:00:00,579540,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-30 10:11:00,2.08,13658.0,United Kingdom,2011,4,11,48,30,2,20.8
2011-11-30 00:00:00,579542,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-30 10:13:00,2.08,13658.0,United Kingdom,2011,4,11,48,30,2,20.8
2011-11-30 00:00:00,579543,23084,RABBIT NIGHT LIGHT,2,2011-11-30 10:14:00,2.08,14653.0,United Kingdom,2011,4,11,48,30,2,4.16
2011-11-30 00:00:00,579545,23084,RABBIT NIGHT LIGHT,24,2011-11-30 10:18:00,1.79,13098.0,United Kingdom,2011,4,11,48,30,2,42.96
2011-11-30 00:00:00,579555,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-30 11:08:00,2.08,16241.0,United Kingdom,2011,4,11,48,30,2,4.16
2011-11-30 00:00:00,579560,22197,POPCORN HOLDER,15,2011-11-30 11:31:00,0.85,15039.0,United Kingdom,2011,4,11,48,30,2,12.75
2011-11-30 00:00:00,579561,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-30 11:32:00,2.08,16115.0,United Kingdom,2011,4,11,48,30,2,4.16
2011-11-30 00:00:00,579561,22197,POPCORN HOLDER,10,2011-11-30 11:32:00,0.85,16115.0,United Kingdom,2011,4,11,48,30,2,8.5
